"","TimeStep","X10Trial_Prey","X10Trial_Predator","X20Trial_Prey","X20Trial_Predator","X30Trial_Prey","X30Trial_Predator","X40Trial_Prey","X40Trial_Predatory","X50Trial_Prey","X50Trial_Predator","X60Trial_Prey","X60Trial_Predator","X70Trial_Prey","X70Trial_Predator","X80Trial_Prey","X80Trial_Predator","X90Trial_Prey","X90Trial_Predator","X100Trial_Prey","X100Trial_Predator"
"80",80,3.13427463511712,7.67800328624983,19.096838424153,6.39473322792888,46.16290158253,6.57130550511461,76.7764500023563,7.31918245213424,105.051096674421,8.26125842475739,128.343625703918,9.12050776677835,146.162381616831,9.6893262683574,158.74696354092,9.84895151912338,166.232059118991,9.57952946158413,168.479626333381,8.94868444023771
"81",81,3.52047985265616,7.31816809288577,21.6950142367904,6.19711575375176,52.3619766060226,6.54609075916022,86.5123315468834,7.51516417512194,117.38277343499,8.71604976095109,142.306760494211,9.83504141348851,161.232707903741,10.6210749585852,174.861444771878,10.9199950908898,183.554221864887,10.6929778962951,187.098841493391,10.0089212288924
"82",82,3.96694118989383,6.97802315157084,24.6895519391016,6.02170648056885,59.4067094153066,6.56155247239426,97.313254108786,7.78956034111325,130.62818717861,9.30336136724135,156.772183764253,10.742882225694,176.354602720276,11.8024858870772,190.738872541306,12.2834814548401,200.637653866136,12.1210702386532,205.792034126826,11.3811327339722
"83",83,4.48351535323261,6.6568034014563,28.1407299777817,5.86929439145444,67.3900488879598,6.62327508981536,109.195630281838,8.15810978892806,144.601012313629,10.0534745289495,171.284769452662,11.8899232208536,190.81129616706,13.2937843024505,205.457273013784,14.0122447856763,216.445753689062,13.9469598217506,223.528976392276,13.1542225532651
"84",84,5.08175962134032,6.35380911163736,32.1172136870377,5.74099590051175,76.4046303445411,6.73845416742565,122.126456935102,8.64103423979209,158.983788834801,11.0045433966575,185.176095766256,13.3319898175047,203.607513263313,15.1656993010439,217.759551591875,16.1905501488592,229.547302123976,16.2683720609529,238.831272645056,15.4368613281694
"85",85,5.77522623975616,6.06840718664072,36.6968085033138,5.6383308975993,86.5370654158914,6.91638055881016,135.998759362515,9.2642814237632,173.285106565786,12.2038602304222,197.523656687498,15.1341561498304,213.450512700128,17.4952646575764,226.054992505836,18.9066695818576,238.113153383363,19.1893143744461,249.729474807547,18.3518234984128
"86",86,6.57980724352927,5.8000332517265,41.9670827117014,5.56332310194686,97.8592457304801,7.16908480772861,150.599203434848,10.060998132592,186.794655673516,13.7084144394437,207.134849389056,17.366802205933,218.796883130313,20.3548746356817,228.526520500632,22.2352831534018,240.043502490395,22.7990768126878,253.845457328862,22.0172235675117
"87",87,7.51413768421092,5.54819468994259,48.0257348463284,5.51863338762084,110.415482557955,7.51219179920434,165.567261076539,11.0731265304903,198.547001257762,15.5836522725173,212.589119673913,20.0957320549318,218.020428488421,23.7907140306931,223.418305686826,26.204870887125,233.324500471823,27.1318932237186,248.724826938567,26.5053345747429
"88",88,8.60006623306274,5.3124748542445,54.9805175777144,5.50773814202777,124.203956243775,7.96604449182118,180.347240979775,12.352817435173,207.315527235794,17.8985570862434,212.385603741088,23.363079438946,209.755897515933,27.7880399961756,209.555488280756,30.7492751971122,216.684046233398,32.1058339958117,232.544444775763,31.7726026010575
"89",89,9.86320312359545,5.09253874714026,62.9484381559452,5.53516952865759,139.150605077549,8.55715650872824,194.138723748127,13.9629731061747,211.672144692008,20.7142780310258,205.24290717039,27.1569071988902,193.420024323055,32.2273432659733,187.029792154805,35.6554908154668,190.452635300975,37.4573643139313,205.167911421477,37.5725147019485
"90",90,11.3335563075363,4.88814055386107,72.0538230195605,5.60684132898208,155.07339103373,9.32003218922465,205.85893071213,15.9755782294281,210.160217064672,24.0631997860482,190.553862771901,31.3728244222024,169.769894003946,36.8493896210466,157.749360221823,40.5413553110878,157.204624911001,42.7183498432517,169.114750023257,43.4025633351025
"91",91,13.0462674069802,4.69913354237435,82.4246440953003,5.73049361535021,171.63517927921,10.29931957589,214.143562336376,18.4655147697747,201.620987574541,27.9171670870523,168.882506529128,35.7823960808076,141.164703103984,41.2628371100695,125.345503637691,44.9096604083831,121.490328253948,47.2979545150144,129.537563540064,48.5724488171318
"92",92,15.042459360627,4.52548301803056,94.186233947004,5.91630283131833,188.284959516435,11.5520791589573,217.429563671906,21.4965101444605,185.6583171057,32.1499955310746,142.228800437505,40.0362970165121,111.14908222607,45.0245514044371,94.1223643443644,48.2934013900504,88.3259537070436,50.6793008090331,92.5255094986196,52.435783051221
"93",93,17.370207288893,4.36728326151496,107.451137910686,6.17772197232429,204.191123851973,13.1495579577843,214.175708194499,25.0956614584163,163.100839874289,36.511409819776,113.731415538824,43.7287966643047,83.3345230088473,47.7777614004589,67.4919460026077,50.4242204416108,61.2281686768124,52.6216333457454,62.5141359706105,54.6656414414332
"94",94,20.0856425912534,4.22477971398104,122.303332936602,6.53263912933016,218.179118446801,15.1771030774517,203.262039178742,29.2157594509611,136.170591783148,40.640880935387,86.7443192021813,46.5156947755302,60.1860580432392,49.3704102871737,46.9580475704414,51.3062381827991,41.2545399867481,53.2124779210008,40.8432097448286,55.349734711352
"95",95,23.254196955886,4.09839814364379,138.774364140031,7.0049707112528,228.701672436014,17.7295748935938,184.529898592911,33.6934263205711,108.063782064177,44.1429296961778,63.7434602874193,48.2248823122735,42.5091658602633,49.8733001519774,32.2572493520469,51.1501670469074,27.5528850022389,52.7471103231366,26.4052434524306,54.8429087999207
"96",96,26.9519867707039,3.98878319409753,156.808133405301,7.62683253196381,233.894172625773,20.8978795786586,159.261432889666,38.2261995467252,81.9740191333919,46.706035145731,45.7519436395244,48.8876590671977,29.8102751507249,49.4997075325376,22.2090622941469,50.242622387393,18.5301113533488,51.5630898719136,17.2048885579032,53.5489037184261
"97",97,31.2673278060595,3.89684966627118,176.210266355041,8.44144027849769,231.794084614093,24.740877853409,130.234126330222,42.4028488831267,60.08200877326,48.1994148071254,32.5352781443221,48.6799815361486,21.0163311666163,48.5003220573361,15.4924594487471,48.8463327984462,12.6814356535256,49.9404051753672,11.4328370607497,51.7927614533782
"98",98,36.3023526080091,3.82385125888386,196.577635227106,9.50683670446706,220.805010191112,29.2386230953186,101.057971814202,45.8050044171768,43.1392338948349,48.6853617300769,23.2041663797959,47.8297991986802,15.0266090994944,47.0946047845138,11.0234530374972,47.1607659886239,8.88456243680659,48.0767009513413,7.79802244667216,49.795261583332
"99",99,42.1746751624051,3.77147349266024,217.204847493984,10.9003263470981,200.405667523975,34.2327264110886,74.9799577236378,48.1437150416584,30.7645886045176,48.3513428505015,16.7464934705711,46.5481598572646,10.9552087514726,45.4475467620802,8.02939875411675,45.3226021782806,6.3900704105892,46.1000063551321,5.47458126035924,47.6938030717302
"100",100,49.0190035005204,3.7419604874638,236.96977977422,12.7229137515993,171.882477152972,39.381522478114,53.8778120835412,49.3463430080579,22.0424146127045,47.421284879248,12.3006076135175,45.0002703195181,8.16737688155809,43.6730567859971,5.99614605030394,43.4203853148302,4.72226162732801,44.0895883239134,3.95846150711351,45.5702165186754
"101",101,56.9885324582865,3.73828963732441,254.214275031035,15.1017141338222,138.569036207629,44.1814399918019,38.0666445442684,49.5376988532531,15.9981013074898,46.0955002580612,9.22542245919488,43.3037874712448,6.23390911446045,41.8460982610382,4.59182554128279,41.5097210209969,3.58468824172656,42.0933114788244,2.94627432893617,43.4720936407016
"102",102,66.2558425465924,3.76441479579332,266.666416934686,18.1856997373866,105.061047869863,48.094547550141,26.8226337152441,48.9465478843782,11.8233167395089,44.528165728106,7.07554961597962,41.538093831188,4.8720432038116,40.0146581213404,3.60413667758198,39.6248403671428,2.79271190293712,40.1395373035967,2.25472205953631,41.4265696721853
"103",103,77.0128663160095,3.8256085299938,271.504546437434,22.1259301389363,75.5446218193881,50.7426837350788,19.0584072030096,47.8120958156877,8.92327401508326,42.8282280489335,5.55161110061766,39.7550939834844,3.89692041304471,38.2088783584263,2.89683060799287,37.7864116892962,2.23027264746311,38.244658602023,1.77161246653564,39.4486465890668
"104",104,89.4692287962334,3.92894918179191,265.732549456138,27.0269242588677,52.3201776545923,52.0388864011922,13.7578647307646,46.332713416188,6.88624867348883,41.0689846609479,4.45488511009309,37.988044105375,3.18733491530872,36.4473313985394,2.38158839011372,36.0065519387792,1.82336701703917,36.4177216879135,1.42705781899127,37.5461019736986
"105",105,103.847874022735,4.08402177597683,247.059724474697,32.8575115331912,35.5573753709355,52.1596258625901,10.1350456390256,44.6535169491678,5.43538599675674,39.2983466690435,3.65353841164576,36.2578742721529,2.66310337900654,34.7411346805489,2.00037820748223,34.2919771279056,1.52401169483247,34.6632384760793,1.17666479884742,35.7223773334079
"106",106,120.376279038304,4.30393766607574,215.293991906493,39.332403702846,24.1222564850859,51.4063039654643,7.63640044460251,42.8734065339322,4.38644636430198,37.5470310187719,3.05955073019558,34.5774500949231,2.27053172322494,33.0965971796797,1.71448461159726,32.6459751952485,1.30054222561584,32.9829037330936,0.991665119223246,33.9782917306769
"107",107,139.270614831415,4.60683278422695,173.672488243157,45.8338137221671,16.5463472900509,50.0760248163963,5.88969552634958,41.0571347079529,3.61675526013612,35.834377505536,2.61354624937247,32.9543690528632,1.97316932959733,31.516914194523,1.49767131288832,31.0696474575889,1.13169408045591,31.3766542054673,0.853047275866856,32.3130722308631
"108",108,160.70877345485,5.01808757930041,128.806261143767,51.5021955108609,11.5698637728881,48.4007988730937,4.64949440547787,39.2460919951695,3.04406457879484,34.172262803596,2.27497782286149,31.3927783678586,1.74592111099496,30.003256693249,1.33188437847814,29.5626972044082,1.00294515825869,29.8433302690227,0.74801094862596,30.7249831975614
"109",109,184.786021146236,5.57363390029378,88.2294609280276,55.5608909797672,8.28393003285921,46.5407495788997,3.75464843488934,37.4662618805794,2.61265174677685,32.5676722381939,2.01579464158495,29.8945573240505,1.57127214060051,28.5554771778459,1.20452030825146,28.1239364387801,0.904221953914119,28.3810949791712,0.667786900069906,29.2117166615114
"110",110,211.443929057873,6.32488183704016,56.8542785153754,57.6849538906046,6.08531290754678,44.5992524131432,3.09885170655649,35.7336214280815,2.28430223851649,31.0243766120458,1.81634068523819,28.4600907463144,1.43684231120958,27.1725717447047,1.10666584401691,26.7516154694295,0.828438253134058,26.987703039369,0.606272262932776,27.770638030151
"111",111,240.359136204942,7.3459956116387,35.4287698720203,58.0803426307174,4.58837142528977,42.6406901988626,2.61129011042925,34.0576735504213,2.03247215678504,29.544026834387,1.66267661500481,27.0887794297268,1.3337837655798,25.8529858582567,1.03194802169737,25.4436397950704,0.770549448140515,25.6606755329625,0.559161039903065,26.3989426962051
"112",112,270.774191848143,8.74437299083554,21.9373729149066,57.2340405923333,3.54953246571678,40.7043070133826,2.24420347125067,32.4437243390267,1.83849246874003,28.1268729046078,1.54481313713747,25.7793803383273,1.25571759040069,24.5948188581733,0.975772488523815,24.1977143190681,0.726931144060247,24.3974145756853,0.523380645380163,25.0937568216452
"113",113,301.251524919649,10.674904871106,13.7692025788788,55.6279030546175,2.81462636647508,38.813572921952,1.96494097768137,30.8943484408573,1.68908052244474,26.7722403033818,1.45553251042585,24.5302356468248,1.19801964175156,23.3959620619376,0.934812347051523,23.0114400670324,0.694964967976146,23.1952790873906,0.496720908052941,23.8522025672032
"114",114,329.34351619565,13.3569909983436,8.86352443268194,53.6124597680839,2.28509458253781,36.9821399815776,1.75087346091557,29.4103365900446,1.57469193054717,25.4788487578513,1.38959345778741,23.3394284199559,1.15733534922312,22.2541927809286,0.906661033480847,21.8823794419789,0.672758897689713,22.0516350394092,0.47758621248109,22.6714403265613
"115",115,351.221835622899,17.0881798296145,5.88427584871243,51.4070321267303,1.89703662181979,35.2175406702213,1.58611037497766,27.9913135383545,1.4884169412704,24.2450276574974,1.34318897893621,22.204889315999,1.13124677932979,21.167238705856,0.88959423257817,20.8081003706399,0.658956340413968,20.9638887211201,0.464827781806774,21.5486958775503
"116",116,361.448783875365,22.2355127253452,4.03619944248189,49.1391736779911,1.60835430236537,33.5234726010921,1.45935932184882,26.6361451742492,1.4252332304546,23.0688629845295,1.31357314864597,21.1244702128068,1.11804242906271,20.1328221411765,0.882405418287515,19.7862061181885,0.652604734571611,19.9295085724567,0.457629013112224,20.4812775161784
"117",117,353.368550316226,29.1607361224991,2.86008427694698,46.8805504994947,1.39084894895651,31.9012165924256,1.362514118637,25.3432096222949,1.38149477540196,21.9482983454174,1.29880240986602,20.0959952390174,1.11655742116917,19.1486903834882,0.884291947084587,18.8143552677651,0.653064764965226,18.9460392354859,0.455426547564606,19.4665864671865
"118",118,320.997389881856,38.0071863661357,2.09127787855414,44.6706052998981,1.22532100306772,30.3505255363724,1.28971213314486,24.1105796221021,1.35457913555078,20.8812048876397,1.2975556213883,19.1172962041116,1.12606278186945,18.2126364766672,0.894776507972773,17.8902748872297,0.659947811354826,18.0111102643719,0.457855854401341,18.5021227440948
"119",119,263.194791655399,48.3070346681117,1.57534696741197,42.5304936835885,1.09849383974266,28.8701883959476,1.23669748901603,22.9361463480728,1.34264251800136,19.8654298877237,1.30900919411206,18.1862371490614,1.14618961728242,17.3225132249299,0.913653832664643,17.0117689405585,0.673073445635364,17.1224411439524,0.464713973109249,17.5854879121073
"120",120,188.692150736841,58.60584285967,1.22041351842461,40.4709692836561,1.00105536663961,27.4583927002554,1.20038624085557,21.8177041052655,1.3444493135453,18.8988305641431,1.33275151659024,17.3007312432428,1.17687869270238,16.4762424484871,0.940955920268105,16.1767233614235,0.69244153017795,16.2778437472132,0.475934548164099,16.7143857384586
"121",121,115.845955534844,66.7340132516229,0.970583041934321,38.4968121374908,0.926392726248643,26.1129604366145,1.1785667708765,20.7530085718172,1.35925397846665,17.9792975557147,1.36872606188277,16.4587522568832,1.21834904450863,15.6718208647361,0.976931268147018,15.3831087769698,0.718215285890361,15.4752230148849,0.491571921554181,15.8866214051599
"122",122,61.7064913237211,71.128178120851,0.791056120029386,36.6093358836454,0.869762705405389,24.8315032713931,1.16969206206721,19.7398169495248,1.38672045683357,17.1047711096616,1.41719604265864,15.6583421671991,1.27108137364773,14.9073235694756,1.02203512212114,14.6289815780869,0.750712925849906,14.7125764058625,0.511792135753635,15.1000997519131
"123",123,30.1570865276015,71.9608395208948,0.659666952025572,34.8078291286641,0.82774009184037,23.611525623288,1.17273540255546,18.7759156092411,1.42686918812805,16.2732520901858,1.47872584565087,14.8976159993931,1.33581343517628,14.1809058123219,1.07692881680868,13.9124838321562,0.790406298215534,13.9879925068498,0.536869439883116,14.3528228766195
"124",124,14.4872111928171,70.5329268088805,0.561984596951358,33.0903992467789,0.797846046329327,22.4504935485115,1.18709067356305,17.8591390097294,1.48004500577239,15.4828092876746,1.5541761166122,14.1747646892403,1.41354567714084,13.4908035662129,1.14248703264808,13.2318423953006,0.837925584090584,13.2996490788841,0.567187408074617,13.6428873247671
"125",125,7.16639936410288,68.0281058751643,0.488418569505024,31.4544755791236,0.778294880436973,21.3458809086018,1.2125046347125,16.9873824765993,1.54690146131138,14.7315840778524,1.64471053254849,13.4880565355169,1.50555614194725,12.8353332549644,1.21981235563096,12.5853674838903,0.894069538682463,12.6458107411625,0.603244150685653,12.9684810324291
"126",126,3.72451349007445,65.1142171560909,0.432472783737166,29.8971147501343,0.767819958228546,20.2952002530013,1.24903276180989,16.1586106327538,1.62839866419904,14.0177931828973,1.75181315258245,12.8358376573886,1.61342422217718,12.2128909070322,1.31025695918709,11.9714508964528,0.959821104662786,12.02482643828,0.645661377561877,12.3278801411337
"127",127,2.04422838615436,62.1010250784799,0.389670456067599,28.4151887010693,0.765553351769261,19.2960233001617,1.29701297351548,15.3708627351818,1.72581284009837,13.3397300794465,1.87731589077267,12.2165317637518,1.73906332649049,11.6219509356928,1.41545158253807,11.3885640284788,1.03636850364166,11.4351267985614,0.695197292330831,11.7194457701514
"128",128,1.18358728063811,59.1229225028306,0.356878951877193,27.0055018255562,0.770942668990548,18.3459942704669,1.35705348440201,14.6222558068043,1.84075663357249,12.6957654529287,2.023436176825,11.6286394647745,1.88476290524323,11.0610646975627,1.53734228927622,10.8352557880318,1.12513215187822,10.8752214638825,0.752763481126724,11.1416208086109
"129",129,0.720533346080702,56.2367535167576,0.331877790388411,25.6648644294648,0.783694104907067,17.4428382667317,1.430032349358,13.9109861996565,1.9752098155294,12.084346994758,2.19282531438721,11.070737301316,2.05324064194727,10.528858947119,1.67823577775081,10.3101504955682,1.22779796897576,10.3436964520162,0.819446124699231,10.5929267734456
"130",130,0.459435453455392,53.4654362971039,0.313077363491404,24.390138806489,0.80373443066363,16.5843662029176,1.51710721645979,13.2353300499507,2.13156057065218,11.5039987658184,2.38862844723209,10.5414766292535,2.24770595930117,10.0240342808666,1.84085429894439,9.81194583422549,1.34635786781604,9.83921159891086,0.896532021701849,10.071960767567
"131",131,0.305683374452967,50.816728399218,0.299332832662435,23.1782678665173,0.831187055516165,15.7684773188997,1.61973451244167,12.5936429621842,2.31265798304212,10.9533202977015,2.61455742715383,10.0395824687433,2.47193633526797,9.54536364841261,2.02840153203383,9.33941090518416,1.48315844188624,9.36049811891461,0.985540072547733,9.57739256453814
